ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,isnref,refind,refindFK
hhak_0044,mcveraa,'alē dine len mēdēr dine burbur gōr san 'erē qoro liē,#	alē	di	ne	le	=n	mēdēr	#	di	ne	burbur	gōr	sa	=n	'erē	qoro	liē,#	alright	3SG	TAM2:3SG	transfer	=ART	rock	#	3SG	TAM2:3SG	RED:shut	secure	EMPH	=ART	PL	hole	cave,"Alright, she took rocks and blocked the openings of the cave.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,201484,205794,##	other	pro.h:a	lv-pro_h_a	v:pred	=ln	np:p	##	pro.h:a	lv-pro_h_a	v:pred	rv	other	=ln	ln	np:p	rn,,hhak,∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	5015	∅	∅	∅	5031	∅	5015	∅	∅	∅	∅	∅	∅	5026	∅,∅	∅	5015	∅	∅	∅	5031	∅	5015	∅	∅	∅	∅	∅	∅	5026	∅
hhak_0045,mcveraa,dine van qēl ma dine len mēdēr ne vōwal ne bur gōr,#	di	ne	van	qēl	ma	#	di	ne	le	=n	mēdēr	ne	vōwal	#	ZERO	ne	bur	gōr	ZERO,#	3SG	TAM2:3SG	go	descend	hither	#	3SG	TAM2:3SG	transfer	=ART	rock	NUM.ART	NUM-one	#	ZERO	TAM2:3SG	shut	secure	ZERO,She came down took one rock and blocked (it).,en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,205794,208960,##	pro.h:s	lv-pro_h_s	v:pred	rv	rv	##	pro.h:a	lv-pro_h_a	v:pred	=ln	np:p	rn	rn	##	0.h:a	lv-pro_h_a	v:pred	rv	0:p,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	5032	∅	∅	∅	5015	∅	∅	∅	5026,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	5032	∅	∅	∅	5015	∅	∅	∅	5026
hhak_0046,mcveraa,ne van qēl suwo ne len ge 'ew'i mēdēr ne bur gōr,#	ZERO	ne	van	qēl	suwo	#	ZERO	ne	le	=n	ge	'ew'i	mēdēr	#	ZERO	ne	bur	gōr	ZERO,#	ZERO	TAM2:3SG	go	descend	DIR<suw>	#	ZERO	TAM2:3SG	transfer	=ART	THING	other	rock	#	ZERO	TAM2:3SG	shut	secure	ZERO,"Went down, took another rock and blocked (it).",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,208960,212133,##	0.h:s	lv-pro_d_s	v:pred	rv	other:g	##	0.h:a	lv-pro_h_a	v:pred	=ln	ln	ln	np:p	##	0.h:a	lv-pro_h_a	v:pred	rv	0:p,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5033	∅	5015	∅	∅	∅	5026,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5033	∅	5015	∅	∅	∅	5026
hhak_0047,mcveraa,dim da 'esēnē din̄ san̄wul,#	di	=m	da	esenē	din̄	san̄wul,#	3SG	=TAM1	do	MAN.DEM1.E	reach	ten,She did like this until ten.,en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,212133,214767,##	pro.h:s	=lv	v:pred	other	adp	np:other,,hhak,∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅
hhak_0048,mcveraa,mēdēr san̄wul dim mom gōr ē(n) (?) qoro liē,#	mēdēr	san̄wul	di	=m	mom	gōr	ēn?	qoro	liē,#	rock	ten	3SG	=TAM1	put	secure	ART	hole	cave,"Ten rocks, she blocked the cave.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,214767,216972,##	np:dt	rn	pro.h:a	=lv	v:pred	rv	ln	np:p	rn,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5031	∅	5015	∅	∅	∅	∅	5026	∅,∅	5031	∅	5015	∅	∅	∅	∅	5026	∅
hhak_0049,mcveraa,'alē direm 'ogo 'ogo 'ogo dim 'ēn gōr ēn 'erē nini'igi 'asēnē,#	alē	dir	=ēm	'ōgo	'ōgo	'ōgo	#	di	=m	'ēn	gōr	ēn	'erē	ni-ni'i	-gi	asenē,#	alright	3PL	=TAM1	stay	stay	stay	#	3SG	=TAM1	see	secure	ART	PL	RED-small	-3SG	MAN.DEM1.A,"Alright, they stayed like this, on and on, she looked after her children like this.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,216972,222609,##	other	pro.h:s	=lv	v:pred	nc	nc	##	pro.h:a	=lv	v:pred	rv	ln	ln	np.h:p	-rn_pro.h:poss	other,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	5028	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5027	5015	∅,∅	∅	5028	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5027	5015	∅
hhak_0050,mcveraa,van vavavan,van	vavavan,go	RED-go,On and on ...,en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,222609,225462,v:pred	other,,hhak,∅	∅,∅	∅,∅	∅
hhak_0051,mcveraa,'erē nini'igi 'anēm luwo durum lulumgav qē',#	'erē	ni-ni'i	-gi	anē	=m	luwo	#	duru	=m	lu-lumgav	qē',#	PL	RED-small	-3SG	DEM1.A	=TAM1	big	#	3DL	=TAM1	RED-adolescent	finish,her children grew up and when they had become young men,en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,225462,229288,##	ln	np.h:s	-rn_pro.h:poss	rn_dem1	=lv	v:pred	##	pro.h:s	=lv	v:pred	rv,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	5027	5015	∅	∅	∅	∅	5027	∅	∅	∅,∅	∅	5027	5015	∅	∅	∅	∅	5027	∅	∅	∅
hhak_0052,mcveraa,duruk tek mē di so ba 'eraga sul 'a kēnē 'a ve ē,#	duru	=k	tēk	mē	di	so	#	ba	e	raga	sul	'a	kēnē	a	viē	ē,#	3DL	=TAM2	speak	DAT	3SG	QUOT	#	but	PERS.ART	people	community	ASS.SP	LOC.DEM1	LOC.SP	where	DEM3,they said to her: 'But where are all the people from here?',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,229288,232392,##	pro.h:s_ds	=lv	v:pred	adp	pro.h:g	other	##ds	other	ln	ln	np.h:s	rn	rn	adp	other:pred	other,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5027	∅	∅	∅	5015	∅	∅	∅	∅	∅	5013	∅	5012	∅	∅	∅,∅	5027	∅	∅	∅	5015	∅	∅	∅	∅	∅	5013	∅	5012	∅	∅	∅
hhak_0053,mcveraa,so o 'eraga sul 'a kēgēnē kamam 'og 'i kēnē ban qō' kurkur ... en 'ama' kurkur dim kurkur 'eraga sul deln̄en Vunu Lava 'anei,#	ZERO	so	#	o	e	raga	sul	'a	kēgēnē	kamam	'ōg	'i	kēnē	#	ba	=n	qō	kurkur	e	=n	'ama'	kurkur	di	=m	kurkur	e	raga	sul	deln̄e	=n	Vunu	Lava	anei,#	ZERO	QUOT	#	INTERJ	PERS.ART	people	folks	ASS.SP	LOC.DEM2	1PL.EX:TAM1	stay	DEL	LOC.DEM1	#	but	=ART	pig	RED:devour	COR	=ART	devil	RED:devour	3SG	=TAM1	RED:devour	PERS.ART	people	community	around	=ART	Vunu	Lava	DEM4.A,"(She) said: 'Oh, the people from here, we lived here, but the devouring devil, he ate the people all around Vanua Lava.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,232392,242120,##	0.h:s	other:pred	##ds	other	ln	ln	np.h:s	rn	rn_dem2	pro.1:s	v:pred	rn	other:l	#	other	nc	nc	nc	nc	=ln	np.d:dt_a	rn	pro.d:a	=lv	v:pred	ln	ln	np.h:p	adp	=ln	pn_np:l	rn	rn_dem4,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	5013	∅	5012	5013	∅	∅	5012	∅	∅	∅	∅	∅	∅	∅	5001	∅	5001	∅	∅	∅	∅	5002	∅	∅	5003	∅	∅,∅	5015	∅	∅	∅	∅	∅	5013	∅	5012	5013	∅	∅	5012	∅	∅	∅	∅	∅	∅	∅	5001	∅	5001	∅	∅	∅	∅	5002	∅	∅	5003	∅	∅
hhak_0054,mcveraa,direm susu kal 'a Ruō,#	dir	=ēm	susu	kal	a	Ruō,#	3PL	=TAM1	RED:paddle	up	LOC.SP	Ruō,They paddled to Ruo2.,en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,242120,244404,##ds	pro.h:s	=lv	v:pred	rv	adp	pn_np:g,,hhak,∅	∅	∅	∅	∅	∅	∅,∅	5002	∅	∅	∅	∅	5014,∅	5002	∅	∅	∅	∅	5014
hhak_0055,mcveraa,ban 'owok ne vōwal nom tek so dine le no kamak van kal dim 'awi no sire so no ga 'oqo,#	ba	=n	'owo	-k	ne	vōwal	no	=m	tēk	so	#	di	ne	le	no	#	kamak	van	kal	#	di	=m	'awi	no	#	sirē	so	no	ga	'oqo,#	but	=ART	different.sex.sibling	-1SG	NUM.ART	NUM-one	1SG	=TAM1	speak	QUOT	#	3SG	TAM2:3SG	transfer	1SG	#	1PL.EX:TAM2	go	up	#	3SG	=TAM1	dislike	1SG	#	for	CPL	1SG	STAT	pregnant,"But one of my brothers, I said that he should take me so that we go there, he didn't want me because I was pregnant.'",en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,244404,252301,##ds	other	=ln	np.h:dt	-rn_pro.1:poss	rn	rn	pro.1:s_ds	=lv	v:pred	other	#ds_cc	pro.h:a	lv-pro_h_a	v:pred	pro.1:p	#ds_cc	pro.1:s	v:pred	rv	##ds	pro.h:a	=lv	v:pred	pro.1:p	#ds_ac	other	other	pro.1:s	lv	v:pred,,hhak,∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	5034	5015	∅	∅	5015	∅	∅	∅	∅	5034	∅	∅	5015	∅	5035	∅	∅	∅	5034	∅	∅	5015	∅	∅	∅	5015	∅	∅,∅	∅	∅	5034	5015	∅	∅	5015	∅	∅	∅	∅	5034	∅	∅	5015	∅	5035	∅	∅	∅	5034	∅	∅	5015	∅	∅	∅	5015	∅	∅
hhak_0056,mcveraa,'alē dim ...,#	'alē	dim,#	alright	3SG=TAM1,...,en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,252301,255135,#nc	nc	nc,,hhak,∅	∅	∅,∅	∅	∅,∅	∅	∅
hhak_0057,mcveraa,so oo ga itok,#	ZERO	so	#	oo	ga	itok,#	ZERO	QUOT	#	no	STAT	good,'Alright.',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,255135,256410,##	0.h:s	other:pred	##ds	other	lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅
hhak_0058,mcveraa,so ban 'ama' kurkur ne 'og'og kivie so oo di ga van deln̄en Vunu Lava,#	ZERO	so	#	ba	=n	'ama'	kurkur	ne	'ōg'ōg	kiviē	#	ZERO	so	#	oo	di	ga	van	deln̄e	=n	Vunu	Lava,#	ZERO	QUOT	#	but	=ART	devil	RED:devour	TAM2:3SG	RED:stay	where	#	ZERO	QUOT	#	no	3SG	STAT	go	around	=ART	Vunu	Lava,"'But the devouring devil lives where?' 'No, no, he wanders all around Vanua Lava.'",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,256410,261091,##	0.h:s	other:pred	##ds	other	=ln	np.d:s	rn	lv-pro_d_s	v:pred	other:l	##	0.h:s	other:pred	##ds	other	pro.d:s	lv	v:pred	adp	=ln	pn_np:obl	rn,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5027	∅	∅	∅	∅	5001	∅	∅	∅	∅	∅	5015	∅	∅	∅	5001	∅	∅	∅	∅	5003	∅,∅	5027	∅	∅	∅	∅	5001	∅	∅	∅	∅	∅	5015	∅	∅	∅	5001	∅	∅	∅	∅	5003	∅
hhak_0059,mcveraa,so okay ga itok ba nik me 'es m̄as mumadu e vus,#	ZERO	so	#	okay	#	ga	itok	#	ba	nik	me	'es	m̄as	mu	-maduō	'e	vus,#	ZERO	QUOT	#	okay	#	STAT	good	#	but	2SG	ABIL1	carve	ABIL2	POSS.GEN	-1DL.EX	PART.ART	bow,"'Okay, that's alright. But can you cut us bow and arrow?'",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,261091,264599,##	0.h:s	other:pred	##ds	other	##ds	lv	v:pred	##ds	other	pro.2:a	lv	v:pred	rv	rv	-rv_pro.1:poss	ln	np:p,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new,∅	5027	∅	∅	∅	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5036,∅	5027	∅	∅	∅	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5036
hhak_0060,mcveraa,so 'e'e e 'es ēn murun vus durum 'ogo 'ogo 'ogo duruk vanēk karkar gor'ōl e mes van kal ma 'o'ogo so ba nik me 'es m̄as komadu e nak susuō,#	ZERO	so	#	'e'e	#	e	ZERO	'es	ēn	mu	-ru	=n	vus	#	duru	=m	'ōgo	'ōgo	'ōgo	#	duru	=k	van	#	ZERO	=ēk	karkar	go	-r'ōl	ēn	mes	#	ZERO	van	kal	ma	#	ZERO	'o'ōgo	#	ZERO	so	#	ba	nik	me	'es	m̄as	ko	-madu	'e	nak	su-suō,#	ZERO	QUOT	#	yes	#	DISC	ZERO	carve	ART	POSS.GEN	-3DL	=ART	bow	#	3DL	=TAM1	stay	stay	stay	#	3DL	=TAM2	go	#	ZERO	=TAM2	RED:shoot	POSS.EAT	-3TL	ART	fish	#	ZERO	go	up	hither	#	ZERO	RED-stay	#	ZERO	QUOT	#	but	2SG	ABIL1	carve	ABIL2	POSS.VES	-1DL.EX	PART.ART	canoe	RED-paddle,"'Yes.' Cut them bow and arrow. The two stayed like this on and on, the two went and shot fish for the three of them, came upwards, stayed like this: 'But can you cut us a canoe?'",en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,264599,277324,##	0.h:s	other:pred	##ds	other:pred	##	other	0.h:a	v:pred	ln	ln	-ln_pro.h:poss	=rn	np:p	##	pro.h:s	=lv	v:pred	nc	nc	##	pro.h:s	=lv	v:pred	##	0.h:a	=lv	v:pred	ln	-ln_pro.h:poss	ln	np:p	##	0.h:s	v:pred	rv	rv	##	0.h:s	v:pred	##	0.h:s	other:pred	##ds	other	pro.2:a	lv	v:pred	rv	ln	-ln_pro.1:poss	ln	np:p	rn,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	5027	∅	5036	∅	5027	∅	∅	∅	∅	∅	5027	∅	∅	∅	5027	∅	∅	∅	5028	∅	5037	∅	5027	∅	∅	∅	∅	5028	∅	∅	5027	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅,∅	5015	∅	∅	∅	∅	∅	5015	∅	∅	∅	5027	∅	5036	∅	5027	∅	∅	∅	∅	∅	5027	∅	∅	∅	5027	∅	∅	∅	5028	∅	5037	∅	5027	∅	∅	∅	∅	5028	∅	∅	5027	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅
hhak_0061,mcveraa,so 'e'e ga itok no me 'es m̄as komru e nak susuō,#	ZERO	so	#	'e'e	#	ga	itok	#	no	me	'es	m̄as	ko	-mru	'e	nak	su-suō,#	ZERO	QUOT	#	yes	#	STAT	good	#	1SG	ABIL1	carve	ABIL2	POSS.VES	-2DL	PART.ART	canoe	RED-paddle,"'Yes, that's all right. I can cut a canoe for you.'",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,277324,281071,##	0.h:s	other:pred	##ds	other:pred	##ds	lv	v:pred	##ds	pro.1:a	lv	v:pred	rv	ln	-ln_pro.1:poss	ln	np:p	rn,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅,∅	5015	∅	∅	∅	∅	∅	∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅
hhak_0062,mcveraa,'alē ne 'es ēn korun nak susuō,#	alē	ZERO	ne	'es	ēn	ko	-ru	=n	nak	su-suō,#	alright	ZERO	TAM2:3SG	carve	ART	POSS.VES	-3DL	=ART	canoe	RED-paddle,"Alright, then she cut a canoe for them.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,281071,284477,##	other	0.h:a	lv-pro_h_a	v:pred	ln	ln	-ln_pro.h:poss	=ln	np:p	rn,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅,∅	∅	5015	∅	∅	∅	∅	5027	∅	5038	∅
hhak_0063,mcveraa,qōn̄ ne vōwal dine tek mē duru so,#	qōn̄	ne	vō-wal	di	ne	tēk	mē	duru	so,#	night	NUM.ART	NUM-one	3SG	TAM2:3SG	speak	DAT	3DL	QUOT,"One day, she said to them:",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,284477,288231,##	np:other	rn	rn	pro.h:s_ds	lv-pro_h_s_ds	v:pred	adp	pro.h:g	other,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	5015	∅	∅	∅	5027	∅,∅	∅	∅	∅	5015	∅	∅	∅	5027	∅
hhak_0064,mcveraa,duruk tek mē di so kamaduk vanēk gogo,#	duru	=k	tēk	mē	di	so	#	kamadu	=k	van	#	ZERO	=ēk	go-go',#	3DL	=TAM2	speak	DAT	3SG	QUOT	#	1DL.EX	=TAM2	go	#	ZERO	=TAM2	RED-hook,They said to her: 'We're going hooking.',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,288231,291446,##	pro.h:s_ds	=lv	v:pred	adp	pro.h:g	other	##ds	pro.1:s	=lv	v:pred	##ds	0.1:s	=lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5027	∅	∅	∅	5015	∅	∅	5027	∅	∅	∅	5027	∅	∅,∅	5027	∅	∅	∅	5015	∅	∅	5027	∅	∅	∅	5027	∅	∅
hhak_0065,mcveraa,so okay ga itok,#	ZERO	so	#	okay	#	ga	itok,#	ZERO	QUOT	#	okay	#	STAT	good,'Alright.',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,291446,293429,##	0.h:s	other:pred	##ds	other:pred	##ds	lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	∅	∅	∅	∅
hhak_0066,mcveraa,[UNCLEAR] kumru wom van,#	ZERO	so	#	kumru	wo	=m	van,#	ZERO	QUOT	#	2DL	and	=TAM1	go,When you go,en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,293429,295527,##	0.h:s	other:pred	##ds	pro.2:s	other	=lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅	∅	∅,∅	5015	∅	∅	5027	∅	∅	∅,∅	5015	∅	∅	5027	∅	∅	∅
hhak_0067,mcveraa,kumru me rōn̄rōn̄ gōr kel no ma sire den ēn 'ama' kurkur ne van ma sir no,#	kumru	me	rōn̄rōn̄	gōr	kel	no	ma	#	sirē	den	ēn	'ama'	kurkur	ne	van	ma	sir	no,#	2DL	FUT	RED:feel	secure	back	1SG	hither	#	for	ABL	ART	devil	RED:devour	TAM2:3SG	go	hither	for	1SG,you will have an ear on me back here because the devouring devil could come for me.',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,295527,300531,##ds	pro.2:a	lv	v:pred	rv	rv	pro.1:p	rv	#ds_ac	other	other	ln	np.d:s	rn	lv-pro_h_s	v:pred	rv	adp	pro.1:g,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	5027	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5001	∅	∅	∅	∅	∅	5015,∅	5027	∅	∅	∅	∅	5015	∅	∅	∅	∅	∅	5001	∅	∅	∅	∅	∅	5015
hhak_0068,mcveraa,so ga itok,#	ZERO	so	#	ga	itok,#	ZERO	QUOT	#	STAT	good,'Alright.',en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,300531,301672,##	0.h:s	other:pred	##ds	lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅,∅	5027	∅	∅	∅	∅,∅	5027	∅	∅	∅	∅
hhak_0069,mcveraa,'alēn son e ruwa m̄ērm̄̄erē 'anē ge'ew'in sogi e Mulēmulēo ge'ew'in sogi Mulēmulēmarinō,#	alē	=n	son	e	ruwa	m̄ērm̄̄erē	anē	ge	'ew'i	=n	so	-gi	e	Mulēmulēo	#	ge	'ew'i	=n	so	-gi	Mulēmulēmarinō,#	alright	=ART	CPL=ART	PERS.ART	two.people	kid	DEM1.A	THING	other	=ART	name	-3SG	PERS.ART	Mulēmulēo	#	THING	other	=ART	name	-3SG	Mulēmulēmarinō,"Alright, the names of these two children, the one, his name is Mule2mule2o, the other, his name is Mule2mule2marino2.",en,WORD_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,301672,310237,##	other	nc	nc	ln	ln	np.h:dt	rn_dem1	np.h:dt_poss	rn	=ln	np:s	-rn_pro.h:poss	ln	pn_np:pred	##	np.h:dt_poss	rn	=ln	np:s	-rn_pro.h:poss	pn_np:pred,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	bridging	∅	∅	∅	∅	bridging	∅	∅	bridging	∅	∅,∅	∅	∅	∅	∅	∅	5027	∅	5039	∅	∅	5040	5039	∅	∅	∅	5041	∅	∅	5042	5041	∅,∅	∅	∅	∅	∅	∅	5027	∅	5039	∅	∅	5040	5039	∅	∅	∅	5041	∅	∅	5042	5041	∅
hhak_0070,mcveraa,'alē duruk kalraka ne ... direm 'o'ogo ne revrev duruk van va'agēn van lēn gogo,#	alē	duru	=k	kalraka	ne	#	dir	=ēm	'ō-'ōgo	#	ne	revrev	#	duru	=k	van	va'agēn	#	ZERO	van	lē	=n	go-go',#	alright	3DL	=TAM2	get.up	TAM2:3SG	#	3PL	=TAM1	RED-stay	#	TAM2:3SG	evening	#	3DL	=TAM2	go	TEMP.DEM2	#	ZERO	go	LOC	=ART	RED-hook,"Alright, the two got up ... They stayed like this, and when it got evening, the two went. Went hooking.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,310237,316238,##	other	pro.h:s	=lv	v:pred	nc	##	pro.h:s	=lv	v:pred	##	lv-pro_s	v:pred	##	pro.h:s	=lv	v:pred	other	##	0.h:s	v:pred	adp	=ln	np:g,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	5027	∅	∅	∅	∅	5028	∅	∅	∅	∅	∅	∅	5027	∅	∅	∅	∅	5027	∅	∅	∅	∅,∅	∅	5027	∅	∅	∅	∅	5028	∅	∅	∅	∅	∅	∅	5027	∅	∅	∅	∅	5027	∅	∅	∅	∅
hhak_0071,mcveraa,durum len korun nak... len vus len korun nak susuōn 'erē wo'iqē duruk van,#	duru	=m	le	=n	ko	-ru	=n	nak	#	ZERO	le	=n	vus	#	ZERO	le	=n	ko	-ru	=n	nak	su-suō	=n	'erē	wo'iqē	#	duru	=k	van,#	3DL	=TAM1	transfer	=ART	POSS.VES	-3DL	=ART	canoe	#	ZERO	transfer	=ART	bow	#	ZERO	transfer	=ART	POSS.VES	-3DL	=ART	canoe	RED-paddle	=ART	PL	arrow	#	3DL	=TAM2	go,"The two took their ... took bows, took their canoe, the arrows, then the two went.",en,MORPHEME_ALIGNED,,hhak_mp3 hhak_wav hhak_eaf hhak_xml hhak_tsv,,316238,321183,##	pro.h:a	=lv	v:pred	=ln	ln	-ln_pro.h:poss	=ln	np:p	##	0.h:a	v:pred	=ln	np:p	##	0.h:a	v:pred	=ln	ln	-ln_pro.h:poss	=ln	np:p	rn	=rn	rn	rn	##	pro.h:s	=lv	v:pred,,hhak,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅,∅	5027	∅	∅	∅	5027	5027	∅	5038	∅	5027	∅	∅	5036	∅	5027	∅	∅	∅	5027	∅	5038	∅	∅	∅	5044	∅	5027	∅	∅,∅	5027	∅	∅	∅	5027	5027	∅	5038	∅	5027	∅	∅	5036	∅	5027	∅	∅	∅	5027	∅	5038	∅	∅	∅	5044	∅	5027	∅	∅
